mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.10653476715087891,0.022174785769670958,0.004116058349609375,0.001318459872948044,,sqrt,2,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-10.734485275185884,-11.11075494495497,-8.419122612819747,-5.191983466953167,-10.12023337238698,-9.11531593446015,2.1675132316685546,181,-4.027447137889271,-4.213997864970036,-4.028997266545964,-4.4503431503387745,-3.9103764681404605,-4.126232377576901,0.18897488607411683
0.13469858169555665,0.0037693551107574694,0.006629848480224609,0.0016494989875872848,,sqrt,2,5,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-10.766481689485753,-10.761887511385124,-8.398323445381257,-5.305747357081431,-9.863049511848336,-9.01909790303638,2.0482799241584013,125,-4.005410378344871,-4.190748151485796,-4.112305431525546,-4.355475556243533,-3.8989504812152536,-4.112577999763,0.15635311677053954
0.200162935256958,0.015607836326031127,0.012583017349243164,0.0030112852519745257,,sqrt,2,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-10.832408167323925,-10.83295860924355,-8.383986591881168,-5.307816435917915,-9.945943546685797,-9.06062267021047,2.0787295445793235,143,-4.003877056514909,-4.1641342234088645,-4.115978730819921,-4.3170110303525435,-3.9236643547343193,-4.104933079166112,0.13540643223329718
0.3856672286987305,0.04018927707942178,0.028464508056640626,0.01310699694974568,,sqrt,2,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",-10.97572430579673,-10.919698789844752,-8.333450515008316,-5.340135173527827,-9.93740012853395,-9.101281782542316,2.1097420574012817,162,-4.101033399576461,-4.1902801827619545,-4.109069984369278,-4.325636867947782,-3.9201520481099603,-4.129234496553087,0.13207410568574002
0.07245302200317383,0.008552008364847359,0.006890583038330078,0.005239872570621274,,sqrt,2,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-11.008069381351142,-12.057934070655767,-8.662542153068294,-5.34557377700085,-10.178639907655102,-9.450551857946232,2.333504634108111,332,-5.138061760711202,-5.3213758482719,-5.463357995083844,-5.857940571415174,-5.148815358331602,-5.385910306762744,0.2648087339414096
0.17168335914611815,0.012758602146557753,0.008174896240234375,0.002694638516521544,,sqrt,2,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-10.884824153045212,-11.63155798476179,-8.573953954865042,-5.392648114563675,-10.163076792534836,-9.32921219995411,2.2128265469910775,301,-5.199757921536848,-5.370886393160479,-5.42836290649783,-5.923995590160981,-5.204514241481154,-5.425503410567457,0.26505957333944224
0.21805343627929688,0.031956775510308226,0.015580701828002929,0.005647604468439214,,sqrt,2,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-10.953497787107592,-11.534261757027673,-8.641199918973152,-5.403294646342002,-10.295514545870963,-9.365553731064278,2.205169990891061,314,-5.228467151472236,-5.391774065503161,-5.444631338794919,-5.926288322176085,-5.284800287822334,-5.455192233153747,0.24758941789473574
0.33084759712219236,0.01900509822902143,0.017949771881103516,0.004226083745604273,,sqrt,2,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",-11.096839342751473,-11.487447769558901,-8.675391917682376,-5.444904751713527,-10.309878652847546,-9.402892486910764,2.2014710796296626,322,-5.327512498756337,-5.421746595912435,-5.465003581670982,-5.893668635809897,-5.271182531952275,-5.475822768820385,0.21977716833150276
0.06926674842834472,0.016185767215965166,0.006025266647338867,0.0044527808488565,,sqrt,4,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-11.254880130928283,-12.256423962912535,-8.290866436122943,-5.687555342601674,-10.773954947538286,-9.652736164020745,2.3740486560988088,374,-6.153822774729364,-6.3120482253299945,-6.264591259976194,-6.910589592652796,-6.258619008731407,-6.379934172283951,0.2703151484442464
0.12815980911254882,0.008065641175484965,0.005811882019042969,0.0010980013329749791,,sqrt,4,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-11.239527556499073,-11.997635436233876,-8.468633050988126,-5.560576228279205,-10.916073218463268,-9.636489098092708,2.3562272097326225,362,-6.180153504584365,-6.290420323695255,-6.358599956134574,-6.9210993112575325,-6.2720157411550534,-6.404457767365356,0.26452948980913094
0.2080108642578125,0.01349953281725757,0.013671255111694336,0.0036125188411351736,,sqrt,4,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-11.285109365458911,-11.963496028409569,-8.567612162730546,-5.602196977760341,-10.818113021355336,-9.647305511142942,2.3214896500699087,368,-6.099240519515975,-6.329830284965878,-6.475586364167018,-6.929087052100769,-6.175529329771107,-6.401854710104149,0.2937333291279073
0.31736054420471194,0.03287757172982265,0.018967151641845703,0.005216612201268226,,sqrt,4,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",-11.477130153541081,-12.141591647350525,-8.607823854302211,-5.660409212195445,-10.702510724101309,-9.717893118298115,2.350920277453469,400,-6.274007011795517,-6.349947650149776,-6.502478291514221,-7.009041664656696,-6.2039610431928995,-6.467887132261822,0.2881669582981514
0.07694716453552246,0.01025712152225788,0.0036908626556396485,0.0016553359647672361,,sqrt,4,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-11.254880130928283,-12.256423962912535,-8.290866436122943,-5.687555342601674,-10.773954947538286,-9.652736164020745,2.3740486560988088,374,-6.153822774729364,-6.3120482253299945,-6.264591259976194,-6.910589592652796,-6.258619008731407,-6.379934172283951,0.2703151484442464
0.12315282821655274,0.009940974684121872,0.007372570037841797,0.0032390534919840798,,sqrt,4,5,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-11.239527556499073,-11.997635436233876,-8.468633050988126,-5.560576228279205,-10.916073218463268,-9.636489098092708,2.3562272097326225,362,-6.180153504584365,-6.290420323695255,-6.358599956134574,-6.9210993112575325,-6.2720157411550534,-6.404457767365356,0.26452948980913094
0.18400015830993652,0.01923629676930113,0.014670944213867188,0.004584599433971684,,sqrt,4,5,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-11.285109365458911,-11.963496028409569,-8.567612162730546,-5.602196977760341,-10.818113021355336,-9.647305511142942,2.3214896500699087,368,-6.099240519515975,-6.329830284965878,-6.475586364167018,-6.929087052100769,-6.175529329771107,-6.401854710104149,0.2937333291279073
0.331727123260498,0.05247942196030215,0.017131471633911134,0.004535936894650809,,sqrt,4,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",-11.477130153541081,-12.141591647350525,-8.607823854302211,-5.660409212195445,-10.702510724101309,-9.717893118298115,2.350920277453469,400,-6.274007011795517,-6.349947650149776,-6.502478291514221,-7.009041664656696,-6.2039610431928995,-6.467887132261822,0.2881669582981514
0.06476631164550781,0.009884647641119638,0.0036709785461425783,0.001887627785668478,,sqrt,4,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-11.306185464548816,-12.341682031747027,-8.706049789677198,-5.628051538142923,-10.909099250304156,-9.778213614884024,2.38991008823863,422,-6.418845579819164,-6.599365490136863,-6.5560022146021355,-7.173281307422489,-6.4722267838371215,-6.643944275163554,0.2720570114090538
0.11583442687988281,0.008238697337643904,0.007840681076049804,0.0024762596410696455,,sqrt,4,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-11.316085106061767,-12.125014666781952,-8.58696695996674,-5.52372458661927,-10.79187674552025,-9.668733612989994,2.381589929999744,382,-6.350331460918371,-6.535413466119982,-6.643469173253445,-7.16309590698116,-6.478547975868946,-6.63417159662838,0.2808503065096881
0.19076981544494628,0.010901597297511896,0.012639808654785156,0.005040231132752988,,sqrt,4,10,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-11.35353954754299,-12.093804342151186,-8.72369839068785,-5.5629648839829136,-10.799579650579693,-9.706717362988927,2.355485786008308,397,-6.321614936319135,-6.536202216203219,-6.711995649673009,-7.176563809323425,-6.473797573098407,-6.64403483692344,0.29420026203478483
